SL,region,YEAR,Month,Max Temp,Min Temp,Rainfall,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,Station Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period
18792,sylhet division,1954,4,36.2,22.5,280,79,1.187037037,4.5,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1954.04
18793,sylhet division,1955,4,35.6,19.4,210,72,1.187037037,2.6,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1955.04
18794,sylhet division,1956,4,37.6,20.8,217,76,1.187037037,3.1,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1956.04
18795,sylhet division,1957,4,37.7,20.6,202,69,1.187037037,3.2,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1957.04
18796,sylhet division,1958,4,37.3,21.4,154,72,1.187037037,3.5,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1958.04
18797,sylhet division,1959,4,37.5,20.4,123,70,1.187037037,3.6,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1959.04
18798,sylhet division,1960,4,41.9,21.4,0,59,0.8,3.4,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1960.04
18799,sylhet division,1961,4,37.3,22.1,0,75,0.6,3.7,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1961.04
18800,sylhet division,1962,4,37.3,21,115,72,0.5,2.3,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1962.04
18801,sylhet division,1963,4,36.7,19.9,288,71,1.3,3.7,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1963.04
18802,sylhet division,1964,4,34.2,20.9,432,78,1,4.7,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1964.04
18803,sylhet division,1965,4,36.4,21.7,59,73,0.2,3.3,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1965.04
18804,sylhet division,1966,4,37.2,21.5,171,66,1.1,3.8,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1966.04
18805,sylhet division,1967,4,36.1,19.2,217,65,1,3.2,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1967.04
18806,sylhet division,1968,4,35.5,20.2,30,68,0.4,4.2,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1968.04
18807,sylhet division,1969,4,36.6,20.4,395,68,0.4,4,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1969.04
18808,sylhet division,1970,4,36.1,21.2,79,68,1.4,3.7,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1970.04
18809,sylhet division,1971,4,33.7,20.9,194,73,0.9,3.4,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1971.04
18810,sylhet division,1972,4,35.5,20.5,234,74,1.9,4.3,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1972.04
18811,sylhet division,1973,4,37.4,22.7,318,74,1.3,3.9,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1973.04
18812,sylhet division,1974,4,35.5,21.4,346,73,1.1,3.5,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1974.04
18813,sylhet division,1975,4,37.4,21.9,0,73,1.3,2.7,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1975.04
18814,sylhet division,1976,4,34.4,21.8,93,73,0.4,1.1,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1976.04
18815,sylhet division,1977,4,33.5,19.9,695,85,0.9,3.5,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1977.04
18816,sylhet division,1978,4,33.9,14.7,194,73,0.9,3.4,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1978.04
18817,sylhet division,1979,4,37.2,21.3,135,78,0.9,0,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1979.04
18818,sylhet division,1980,4,34.2,21.1,133,73,0.9,1,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1980.04
18819,sylhet division,1981,4,33.9,21,194,73,0.9,3.4,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1981.04
18820,sylhet division,1982,4,36.5,20.4,375,85,0.9,0.3,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1982.04
18821,sylhet division,1983,4,36,21.2,403,73,0.9,1,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1983.04
18822,sylhet division,1984,4,38.5,22.4,82,58,0.9,0,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1984.04
18823,sylhet division,1985,4,33.9,21.1,194,73,0.9,3.4,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1985.04
18824,sylhet division,1986,4,36.1,20.5,525,69,1.2,4.9,7.6,41915,675761.6,687095.9,24.29,91.73,23,1986.04
18825,sylhet division,1987,4,36.1,21.7,319,71,1.1,4.9,6.9,41915,675761.6,687095.9,24.29,91.73,23,1987.04
18826,sylhet division,1988,4,36.3,21.8,152,70,1.4,4.5,7.4,41915,675761.6,687095.9,24.29,91.73,23,1988.04
18827,sylhet division,1989,4,38.6,22.5,99,69,2,3.5,8.4,41915,675761.6,687095.9,24.29,91.73,23,1989.04
18828,sylhet division,1990,4,33.8,20.1,356,77,1.1,5,5.8,41915,675761.6,687095.9,24.29,91.73,23,1990.04
18829,sylhet division,1991,4,36.4,21.4,202,79,1.2,3.8,6.5,41915,675761.6,687095.9,24.29,91.73,23,1991.04
18830,sylhet division,1992,4,37.4,22.3,117,72,0.8,3.3,7.7,41915,675761.6,687095.9,24.29,91.73,23,1992.04
18831,sylhet division,1993,4,37.2,19.9,143,74,0.5,3.4,7.4,41915,675761.6,687095.9,24.29,91.73,23,1993.04
18832,sylhet division,1994,4,35.7,20.6,79,74,0.3,3.1,7.6,41915,675761.6,687095.9,24.29,91.73,23,1994.04
18833,sylhet division,1995,4,37,21.5,56,70,0.3,2.8,8.4,41915,675761.6,687095.9,24.29,91.73,23,1995.04
18834,sylhet division,1996,4,36.5,21.8,109,76,0.5,3.4,8.3,41915,675761.6,687095.9,24.29,91.73,23,1996.04
18835,sylhet division,1997,4,34.4,18.7,74,76,0.9,4,7.3,41915,675761.6,687095.9,24.29,91.73,23,1997.04
18836,sylhet division,1998,4,35,20.7,196,79,0.6,3.7,7.4,41915,675761.6,687095.9,24.29,91.73,23,1998.04
18837,sylhet division,1999,4,38.6,23.9,9,69,1.2,3,8,41915,675761.6,687095.9,24.29,91.73,23,1999.04
18838,sylhet division,2000,4,35.2,21.5,318,77,1.5,4.4,7.4,41915,675761.6,687095.9,24.29,91.73,23,2000.04
18839,sylhet division,2001,4,36.4,20.9,157,76,0.8,3.4,8.5,41915,675761.6,687095.9,24.29,91.73,23,2001.04
18840,sylhet division,2002,4,35,20.6,383,79,1,4.1,7.7,41915,675761.6,687095.9,24.29,91.73,23,2002.04
18841,sylhet division,2003,4,35,21.2,215,77,1.1,3.7,8.9,41915,675761.6,687095.9,24.29,91.73,23,2003.04
18842,sylhet division,2004,4,33.5,21,657,79,1.4,4.9,6,41915,675761.6,687095.9,24.29,91.73,23,2004.04
18843,sylhet division,2005,4,35.3,21.2,155,76,1.1,3.3,8.6,41915,675761.6,687095.9,24.29,91.73,23,2005.04
18844,sylhet division,2006,4,35.6,21.3,195,74,1.1,3.3,7.9,41915,675761.6,687095.9,24.29,91.73,23,2006.04
18845,sylhet division,2007,4,35.2,21.3,293,78,1.2,3.8,6.9,41915,675761.6,687095.9,24.29,91.73,23,2007.04
18846,sylhet division,2008,4,37.8,21.3,42,71,1,2.4,9,41915,675761.6,687095.9,24.29,91.73,23,2008.04
18847,sylhet division,2009,4,36,22,138,76,3.1,3.4,6.9,41915,675761.6,687095.9,24.29,91.73,23,2009.04
18848,sylhet division,2010,4,36.7,22.8,228,75,4.5,4.6,7.5,41915,675761.6,687095.9,24.29,91.73,23,2010.04
18849,sylhet division,2011,4,36,20.6,96,74,2.3,3.4,8,41915,675761.6,687095.9,24.29,91.73,23,2011.04
18850,sylhet division,2012,4,37,20.9,290,76,3.7,4.2,6.9,41915,675761.6,687095.9,24.29,91.73,23,2012.04
18851,sylhet division,2013,4,37.2,21.3,104,73,3.5,3.3,7.1,41915,675761.6,687095.9,24.29,91.73,23,2013.04
18852,sylhet division,1948,5,35.2,22.9,391.3846154,84,0.985185185,6.1,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1948.05
18853,sylhet division,1949,5,33.9,22.9,321,84,0.985185185,5.4,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1949.05
18854,sylhet division,1950,5,36.2,22.8,172,84,0.985185185,5.1,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1950.05
18855,sylhet division,1951,5,35.6,22.3,427,84,0.985185185,5.2,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1951.05
18856,sylhet division,1952,5,35.5,22.6,249,81,0.985185185,5.4,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1952.05
18857,sylhet division,1953,5,35.7,22.4,587,84,0.985185185,5.8,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1953.05
18858,sylhet division,1954,5,36.4,23.7,368,80,0.985185185,4.8,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1954.05
18859,sylhet division,1955,5,36.2,23.2,340,80,0.985185185,3.8,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1955.05
18860,sylhet division,1956,5,34.8,23.6,538,85,0.985185185,6,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1956.05
18861,sylhet division,1957,5,36.4,23.4,366,79,0.985185185,5.1,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1957.05
18862,sylhet division,1958,5,35.9,23,405,77,0.985185185,4.8,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1958.05
18863,sylhet division,1959,5,37.7,21.9,335,78,0.985185185,5.1,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1959.05
18864,sylhet division,1960,5,40,23.9,0,70,0.7,4.3,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1960.05
18865,sylhet division,1961,5,36.3,23.4,0,80,0.9,3.8,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1961.05
18866,sylhet division,1962,5,36.7,22.4,268,78,0.7,3,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1962.05
18867,sylhet division,1963,5,36.7,22.4,395,79,0.9,4.2,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1963.05
18868,sylhet division,1964,5,34.8,22,393,79,0.6,4,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1964.05
18869,sylhet division,1965,5,36.7,23.6,309,77,0.6,3.7,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1965.05
18870,sylhet division,1966,5,36.1,23,436,75,1,4.3,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1966.05
18871,sylhet division,1967,5,35.2,23,206,76,0.5,5.2,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1967.05
18872,sylhet division,1968,5,38.6,22,459,76,0.5,5.6,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1968.05
18873,sylhet division,1969,5,36.3,22.9,21,70,0.2,4.4,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1969.05
18874,sylhet division,1970,5,37.7,24.3,79,72,0.8,4.8,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1970.05
18875,sylhet division,1971,5,33.2,22.9,362,79,0.8,4.3,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1971.05
18876,sylhet division,1972,5,36.1,23,269,78,2,4.8,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1972.05
18877,sylhet division,1973,5,35.5,22.4,574,85,0.4,4.3,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1973.05
18878,sylhet division,1974,5,35.2,22.3,493,79,0.9,3.9,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1974.05
18879,sylhet division,1975,5,36.1,23.4,305,79,0.9,4,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1975.05
18880,sylhet division,1976,5,33.3,22.9,362,79,0.8,4.3,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1976.05
18881,sylhet division,1977,5,33.8,21.4,510,85,0.8,2.9,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1977.05
18882,sylhet division,1978,5,36.7,22.4,651,79,0.8,3.9,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1978.05
18883,sylhet division,1979,5,37.4,24.1,279,79,0.8,0.7,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1979.05
18884,sylhet division,1980,5,33.4,22.9,631,79,0.8,2.2,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1980.05
18885,sylhet division,1981,5,33.3,22.7,362,79,0.8,4.3,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1981.05
18886,sylhet division,1982,5,37.5,23.1,225,82,0.8,0.1,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1982.05
18887,sylhet division,1983,5,36,21.9,605,79,0.8,2,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1983.05
18888,sylhet division,1984,5,36,22.9,734,80,0.8,0,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1984.05
18889,sylhet division,1985,5,33.3,22.9,362,79,0.8,4.3,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1985.05
18890,sylhet division,1986,5,35.6,22.5,196,71,0.6,3.3,6.1,41915,675761.6,687095.9,24.29,91.73,23,1986.05
18891,sylhet division,1987,5,36.2,22.7,169,72,0.6,4,8.5,41915,675761.6,687095.9,24.29,91.73,23,1987.05
18892,sylhet division,1988,5,33.9,22.9,628,81,1.4,6.1,4.7,41915,675761.6,687095.9,24.29,91.73,23,1988.05
18893,sylhet division,1989,5,36.4,24.3,244,78,1,4.7,7.6,41915,675761.6,687095.9,24.29,91.73,23,1989.05
18894,sylhet division,1990,5,36.8,23.5,492,80,0.3,4.6,6.8,41915,675761.6,687095.9,24.29,91.73,23,1990.05
18895,sylhet division,1991,5,33.4,21.6,831,86,1.3,6.6,2.1,41915,675761.6,687095.9,24.29,91.73,23,1991.05
18896,sylhet division,1992,5,36.4,22,354,80,0.4,4.2,6.9,41915,675761.6,687095.9,24.29,91.73,23,1992.05
18897,sylhet division,1993,5,35.4,21.8,363,84,0.6,4.7,5,41915,675761.6,687095.9,24.29,91.73,23,1993.05
18898,sylhet division,1994,5,37,23.9,233,79,0.3,4.4,6.9,41915,675761.6,687095.9,24.29,91.73,23,1994.05
18899,sylhet division,1995,5,37.4,24.5,233,70,0.4,3.6,7.2,41915,675761.6,687095.9,24.29,91.73,23,1995.05
18900,sylhet division,1996,5,35.7,23.2,218,81,0.8,4.8,7,41915,675761.6,687095.9,24.29,91.73,23,1996.05
18901,sylhet division,1997,5,35.5,22.5,333,80,1,4.8,7.1,41915,675761.6,687095.9,24.29,91.73,23,1997.05
18902,sylhet division,1998,5,36,23.4,229,81,0.6,4.8,5.8,41915,675761.6,687095.9,24.29,91.73,23,1998.05
18903,sylhet division,1999,5,38.5,23.3,433,81,1.2,5.7,5.2,41915,675761.6,687095.9,24.29,91.73,23,1999.05
18904,sylhet division,2000,5,36.5,22.6,803,85,0.7,5.8,5.2,41915,675761.6,687095.9,24.29,91.73,23,2000.05
18905,sylhet division,2001,5,35.5,22.7,492,84,0.5,4.9,5.7,41915,675761.6,687095.9,24.29,91.73,23,2001.05
18906,sylhet division,2002,5,36,21.9,569,84,1,5.6,5.9,41915,675761.6,687095.9,24.29,91.73,23,2002.05
18907,sylhet division,2003,5,35.5,22.8,367,80,1,4.9,6.5,41915,675761.6,687095.9,24.29,91.73,23,2003.05
18908,sylhet division,2004,5,36.4,24,447,78,0.7,4.6,6.8,41915,675761.6,687095.9,24.29,91.73,23,2004.05
18909,sylhet division,2005,5,35.2,21.4,615,82,1.3,4.6,6.7,41915,675761.6,687095.9,24.29,91.73,23,2005.05
18910,sylhet division,2006,5,36.8,23.5,364,80,0.8,4.4,6.5,41915,675761.6,687095.9,24.29,91.73,23,2006.05
18911,sylhet division,2007,5,36,23.9,214,80,1.1,4.8,7.2,41915,675761.6,687095.9,24.29,91.73,23,2007.05
18912,sylhet division,2008,5,36,23.1,296,78,0.7,4.5,6.5,41915,675761.6,687095.9,24.29,91.73,23,2008.05
18913,sylhet division,2009,5,35.4,23.1,713,80,3,4.7,6.7,41915,675761.6,687095.9,24.29,91.73,23,2009.05
18914,sylhet division,2010,5,35.5,23.6,560,81,2.9,5.6,6,41915,675761.6,687095.9,24.29,91.73,23,2010.05
18915,sylhet division,2011,5,35.1,22.8,595,82,2.4,5.4,5.5,41915,675761.6,687095.9,24.29,91.73,23,2011.05
18916,sylhet division,2012,5,36,23.3,268,79,3,4.2,6.7,41915,675761.6,687095.9,24.29,91.73,23,2012.05
18917,sylhet division,2013,5,34.6,22.6,783,83,3.2,6.3,4.2,41915,675761.6,687095.9,24.29,91.73,23,2013.05
18918,sylhet division,1948,6,35.2,24.5,466.8153846,88,0.914814815,6.3,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1948.06
18919,sylhet division,1949,6,34.5,24.4,639,91,0.914814815,7,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1949.06
18920,sylhet division,1950,6,35.6,24.7,386,90,0.914814815,6.5,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1950.06
18921,sylhet division,1951,6,34.5,24.5,429,89,0.914814815,6.9,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1951.06
18922,sylhet division,1952,6,35.2,24.7,319,88,0.914814815,6.6,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1952.06
18923,sylhet division,1953,6,34.9,23.9,650,89,0.914814815,6.3,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1953.06
18924,sylhet division,1954,6,33.4,24.2,653,89,0.914814815,6.6,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1954.06
18925,sylhet division,1955,6,35.1,24.1,556,88,0.914814815,6.8,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1955.06
18926,sylhet division,1956,6,35.6,24.2,769,87,0.914814815,6.4,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1956.06
18927,sylhet division,1957,6,34.4,23.6,611,86,0.914814815,5.7,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1957.06
18928,sylhet division,1958,6,36.4,24.8,425,83,0.914814815,5.5,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1958.06
18929,sylhet division,1959,6,36.7,23.6,502,85,0.914814815,6.3,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1959.06
18930,sylhet division,1960,6,36.2,24.5,0,83,0.1,5.3,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1960.06
18931,sylhet division,1961,6,35.9,24.4,9,85,0.9,5.7,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1961.06
18932,sylhet division,1962,6,34.5,24.5,678,85,0.8,5,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1962.06
18933,sylhet division,1963,6,35.1,24.8,430,86,1,5.1,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1963.06
18934,sylhet division,1964,6,36.6,24.4,459,86,0.6,6,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1964.06
18935,sylhet division,1965,6,36.1,24.3,845,86,0.8,4.3,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1965.06
18936,sylhet division,1966,6,37.7,24.3,684,86,1.5,6.9,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1966.06
18937,sylhet division,1967,6,35.2,24.2,283,85,0.3,5.6,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1967.06
18938,sylhet division,1968,6,37.7,24.6,456,86,0.6,7,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1968.06
18939,sylhet division,1969,6,35.5,24.6,480,85,0.6,6.2,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1969.06
18940,sylhet division,1970,6,35,25.1,418,85,0.2,6.3,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1970.06
18941,sylhet division,1971,6,32.5,24.5,458,85,0.7,5.3,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1971.06
18942,sylhet division,1972,6,34.4,22.9,476,86,0.7,5.3,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1972.06
18943,sylhet division,1973,6,35.5,24.3,553,88,0.8,5.6,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1973.06
18944,sylhet division,1974,6,34.9,24.2,677,85,1.1,4.8,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1974.06
18945,sylhet division,1975,6,35.5,24.8,285,85,0.7,4.2,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1975.06
18946,sylhet division,1976,6,33.8,23.6,1285,85,0.1,4.8,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1976.06
18947,sylhet division,1977,6,34.9,23.9,500,89,0.7,2.7,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1977.06
18948,sylhet division,1978,6,33.9,24.3,686,85,0.7,4.4,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1978.06
18949,sylhet division,1979,6,36.7,25,419,88,0.7,2,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1979.06
18950,sylhet division,1980,6,32.9,24.7,374,85,0.7,1.4,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1980.06
18951,sylhet division,1981,6,33,24.7,458,85,0.7,5.3,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1981.06
18952,sylhet division,1982,6,35.5,24.4,372,87,0.7,1.2,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1982.06
18953,sylhet division,1983,6,35.5,24.6,431,85,0.7,1.8,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1983.06
18954,sylhet division,1984,6,36.2,25.8,396,80,0.7,0,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1984.06
18955,sylhet division,1985,6,33,24.7,458,85,0.7,5.3,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1985.06
18956,sylhet division,1986,6,37.2,25.4,406,77,0.9,5.5,4.7,41915,675761.6,687095.9,24.29,91.73,23,1986.06
18957,sylhet division,1987,6,35.2,25.9,270,81,0.9,6.2,4.6,41915,675761.6,687095.9,24.29,91.73,23,1987.06
18958,sylhet division,1988,6,35,25,435,79,1.1,5.8,5.8,41915,675761.6,687095.9,24.29,91.73,23,1988.06
18959,sylhet division,1989,6,36.2,24.7,369,84,0.9,5.8,5.4,41915,675761.6,687095.9,24.29,91.73,23,1989.06
18960,sylhet division,1990,6,34.7,25.2,333,85,0.4,6.1,4.2,41915,675761.6,687095.9,24.29,91.73,23,1990.06
18961,sylhet division,1991,6,34.4,24.8,418,86,0.8,5.8,3.1,41915,675761.6,687095.9,24.29,91.73,23,1991.06
18962,sylhet division,1992,6,36.5,24.6,238,83,0.4,4.7,5.5,41915,675761.6,687095.9,24.29,91.73,23,1992.06
18963,sylhet division,1993,6,34.6,23.8,748,86,0.5,5.6,3.9,41915,675761.6,687095.9,24.29,91.73,23,1993.06
18964,sylhet division,1994,6,35.2,24.9,216,82,0.4,5.3,4.3,41915,675761.6,687095.9,24.29,91.73,23,1994.06
18965,sylhet division,1995,6,36.4,25,569,80,0.2,5.2,4.7,41915,675761.6,687095.9,24.29,91.73,23,1995.06
18966,sylhet division,1996,6,36.4,24.1,387,84,0.6,5.3,5.3,41915,675761.6,687095.9,24.29,91.73,23,1996.06
18967,sylhet division,1997,6,35.8,23.7,416,85,0.9,6.1,5,41915,675761.6,687095.9,24.29,91.73,23,1997.06
18968,sylhet division,1998,6,35.6,25.3,247,84,0.7,5.7,4.5,41915,675761.6,687095.9,24.29,91.73,23,1998.06
18969,sylhet division,1999,6,36.1,24.9,275,83,0.9,6,4.7,41915,675761.6,687095.9,24.29,91.73,23,1999.06
18970,sylhet division,2000,6,35.5,24.8,437,86,0.8,6.3,4.9,41915,675761.6,687095.9,24.29,91.73,23,2000.06
18971,sylhet division,2001,6,35.8,24.5,747,88,0.8,6.9,4.6,41915,675761.6,687095.9,24.29,91.73,23,2001.06
18972,sylhet division,2002,6,34,24.3,516,87,0.8,6.5,3.8,41915,675761.6,687095.9,24.29,91.73,23,2002.06
18973,sylhet division,2003,6,35.8,24.6,640,85,1.1,6.3,3.1,41915,675761.6,687095.9,24.29,91.73,23,2003.06
18974,sylhet division,2004,6,35.2,24.5,458,85,0.7,5.6,4.2,41915,675761.6,687095.9,24.29,91.73,23,2004.06
18975,sylhet division,2005,6,35.6,25.4,294,83,0.8,5.1,4.3,41915,675761.6,687095.9,24.29,91.73,23,2005.06
18976,sylhet division,2006,6,34.5,24.7,478,85,0.8,6.1,3.9,41915,675761.6,687095.9,24.29,91.73,23,2006.06
18977,sylhet division,2007,6,35.5,24.6,622,86,1.2,6.6,3.4,41915,675761.6,687095.9,24.29,91.73,23,2007.06
18978,sylhet division,2008,6,35.6,24.9,281,84,0.9,6.5,3.6,41915,675761.6,687095.9,24.29,91.73,23,2008.06
18979,sylhet division,2009,6,35,24.8,374,83,2.8,5.5,5.2,41915,675761.6,687095.9,24.29,91.73,23,2009.06
18980,sylhet division,2010,6,35,24.7,440,86,3,6.9,2.9,41915,675761.6,687095.9,24.29,91.73,23,2010.06
18981,sylhet division,2011,6,35.5,25,401,84,2.6,6.2,3.7,41915,675761.6,687095.9,24.29,91.73,23,2011.06
18982,sylhet division,2012,6,35.2,24.5,518,85,3.2,6.2,3.2,41915,675761.6,687095.9,24.29,91.73,23,2012.06
18983,sylhet division,2013,6,36.5,25.5,301,83,2.5,5.8,5.2,41915,675761.6,687095.9,24.29,91.73,23,2013.06
18984,sylhet division,1948,7,33.4,25,343.5384615,87,1.059259259,6.2,4.325,41915,675761.6,687095.9,24.29,91.73,23,1948.07
18985,sylhet division,1949,7,33.8,24.6,310,89,1.059259259,6.5,4.325,41915,675761.6,687095.9,24.29,91.73,23,1949.07
18986,sylhet division,1950,7,34.4,24.8,230,89,1.059259259,6.5,4.325,41915,675761.6,687095.9,24.29,91.73,23,1950.07
18987,sylhet division,1951,7,35.7,24.6,490,88,1.059259259,6.8,4.325,41915,675761.6,687095.9,24.29,91.73,23,1951.07
18988,sylhet division,1952,7,34.5,24.8,520,91,1.059259259,7,4.325,41915,675761.6,687095.9,24.29,91.73,23,1952.07
18989,sylhet division,1953,7,35.1,24.9,119,89,1.059259259,6.8,4.325,41915,675761.6,687095.9,24.29,91.73,23,1953.07
18990,sylhet division,1954,7,34.5,24.7,274,90,1.059259259,6.5,4.325,41915,675761.6,687095.9,24.29,91.73,23,1954.07
18991,sylhet division,1955,7,33.8,24.7,347,89,1.059259259,6.9,4.325,41915,675761.6,687095.9,24.29,91.73,23,1955.07
18992,sylhet division,1956,7,34.5,24.4,461,89,1.059259259,5.8,4.325,41915,675761.6,687095.9,24.29,91.73,23,1956.07
18993,sylhet division,1957,7,34.4,24.9,277,85,1.059259259,5.7,4.325,41915,675761.6,687095.9,24.29,91.73,23,1957.07
18994,sylhet division,1958,7,34.8,25.2,334,85,1.059259259,6,4.325,41915,675761.6,687095.9,24.29,91.73,23,1958.07
18995,sylhet division,1959,7,35.1,24.6,403,86,1.059259259,6.2,4.325,41915,675761.6,687095.9,24.29,91.73,23,1959.07
18996,sylhet division,1960,7,34.2,24.9,0,87,0.3,5.5,4.325,41915,675761.6,687095.9,24.29,91.73,23,1960.07
